,NOSE_x,NOSE_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_INDEX_x,LEFT_INDEX_y,RIGHT_INDEX_x,RIGHT_INDEX_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,CENTER_HIP_x,CENTER_HIP_y,CENTER_SHOULDER_x,CENTER_SHOULDER_y,Angle_upper_arms,Angle_elbow_L,Angle_elbow_R,Angle_thighs,Angle_knee_L,Angle_knee_R,Angle_shoulder_L,Angle_shoulder_R,Angle_hip_L,Angle_hip_R,width,height,pose_num
393,113.25,38.36,147.54,62.27,103.99,61.67,181.62,62.41,73.98,66.29,211.68,54.64,43.89,60.20,221.85,50.92,33.26,58.27,141.15,124.33,114.67,123.33,180.80,146.30,70.23,122.08,222.60,166.54,69.75,165.20,231.42,177.88,48.61,174.75,127.91,123.83,125.77,61.97,171.03,14.73,20.16,152.64,3.14,90.98,87.78,83.25,59.04,93.60,259,195,6
394,154.74,25.45,159.21,48.93,122.12,47.60,187.98,44.04,91.46,45.78,216.20,43.06,63.35,46.12,226.08,41.94,54.03,44.62,146.91,112.22,125.01,110.33,188.52,127.34,97.54,138.52,197.42,167.19,65.95,168.94,216.54,174.50,56.60,178.83,135.96,111.27,140.67,48.27,166.96,7.66,4.08,114.28,57.43,1.82,103.92,89.12,74.29,39.98,270,187,6
395,147.51,70.50,151.97,84.69,127.87,84.87,172.24,81.59,107.44,83.31,192.41,78.64,91.14,82.53,198.94,77.76,85.36,82.00,147.51,122.79,131.68,124.19,175.73,132.73,110.72,143.76,177.83,161.78,89.64,162.42,191.15,168.62,84.66,170.19,139.60,123.49,139.92,84.78,166.93,0.36,1.66,117.55,66.46,1.54,99.15,93.92,71.06,46.49,275,183,6
396,97.64,24.45,129.48,49.78,90.09,49.87,161.14,44.90,59.77,48.87,190.38,44.46,30.77,46.38,200.09,43.71,20.87,45.75,125.65,107.52,101.82,107.51,164.72,136.50,58.57,117.00,206.65,164.37,58.06,163.04,215.15,175.69,36.16,171.58,113.73,107.52,109.79,49.82,169.36,7.90,3.02,131.06,2.95,76.98,94.84,95.80,49.52,81.54,259,195,6
397,138.38,22.86,160.46,43.21,123.18,42.08,188.81,43.65,96.48,39.32,216.30,42.94,69.68,36.68,226.56,43.06,60.37,35.95,158.16,96.85,134.32,97.32,187.38,119.41,96.09,106.00,215.65,145.60,95.25,146.59,220.57,157.37,77.38,154.63,146.24,97.09,141.82,42.64,174.98,2.37,0.29,129.54,5.14,76.02,84.47,100.55,47.68,81.85,300,168,6
398,266.84,96.00,332.47,145.87,254.79,133.87,407.11,127.99,188.12,111.31,473.60,126.34,126.11,98.30,497.68,125.20,105.65,90.03,325.42,271.61,280.58,272.61,411.85,320.98,187.03,258.90,496.17,363.35,172.82,355.26,502.89,378.03,128.60,375.10,303.00,272.11,293.63,139.87,147.84,12.05,6.84,158.60,3.05,89.95,99.42,112.75,56.21,102.39,612,408,6
399,122.33,19.80,158.53,47.71,112.99,45.59,194.09,47.16,79.82,46.65,225.58,45.52,48.43,48.47,236.06,43.56,38.38,47.53,145.90,111.46,120.73,110.74,181.37,137.90,74.33,122.72,220.19,160.88,73.64,169.14,226.75,174.77,51.72,179.02,133.31,111.10,135.76,46.65,179.05,2.10,1.48,128.82,6.08,74.68,93.06,85.99,55.47,73.35,275,183,6
400,130.28,33.84,155.30,50.82,122.37,49.83,176.33,53.72,99.40,47.43,199.83,54.89,77.25,44.67,207.41,55.39,68.55,43.38,152.25,94.81,131.62,95.09,174.11,118.11,102.40,109.42,194.19,138.99,97.08,142.05,198.35,149.45,83.78,147.90,141.94,94.95,138.84,50.33,178.11,5.02,1.13,107.06,0.68,54.62,78.17,99.94,39.21,67.85,300,168,6
401,108.22,28.63,137.57,50.90,101.42,49.65,168.61,52.20,73.46,47.79,195.40,52.43,46.07,44.88,205.33,52.72,37.09,44.27,130.96,106.59,109.08,105.23,165.04,127.77,68.79,105.47,198.93,150.86,70.11,148.42,204.77,163.70,51.28,158.25,120.02,105.91,119.49,50.28,178.57,1.89,2.24,147.79,2.41,91.42,87.06,94.36,57.59,90.20,266,190,6
402,143.94,33.08,169.20,51.09,138.78,50.52,196.22,49.45,114.39,48.92,219.81,49.87,91.01,48.64,227.69,49.84,83.09,48.62,165.62,98.38,145.93,97.41,189.01,125.28,114.55,114.15,214.36,152.83,108.85,147.56,213.90,162.35,92.45,155.84,155.78,97.90,153.99,50.80,172.79,4.47,3.08,102.93,1.61,52.24,91.29,95.92,38.84,64.09,299,168,6
403,159.56,42.02,164.11,60.99,133.99,61.20,188.08,56.14,107.36,58.74,209.85,52.22,83.28,58.93,217.88,51.97,75.23,58.34,158.02,108.23,138.48,109.12,193.11,113.45,112.07,131.17,197.53,149.08,84.83,151.35,212.82,155.01,77.73,158.83,148.25,108.67,149.05,61.10,163.28,1.22,5.74,131.66,74.45,3.33,102.39,94.32,82.48,49.18,300,168,6
404,174.60,30.47,175.99,46.33,148.37,46.17,197.33,45.72,124.41,48.04,219.87,43.86,100.22,48.63,227.66,43.39,91.89,48.15,167.48,93.48,151.70,93.40,199.54,100.81,124.62,117.17,205.49,136.04,96.51,137.12,220.04,142.91,100.00,147.67,159.59,93.44,162.18,46.25,177.18,3.08,3.07,125.84,67.54,5.94,94.78,82.40,80.27,45.57,300,168,6
405,127.97,21.87,158.48,43.72,123.79,42.56,187.77,45.25,95.69,42.53,216.28,43.75,69.13,38.06,224.77,46.63,60.39,38.71,153.79,100.62,131.46,101.18,181.33,128.91,91.69,115.50,211.37,158.87,81.36,157.45,208.31,171.34,63.28,163.79,142.63,100.90,141.14,43.14,177.05,6.00,9.53,114.43,0.85,56.36,85.53,91.52,42.76,71.67,275,183,6
406,159.74,42.33,163.82,60.99,134.10,61.42,187.90,56.16,107.80,59.24,209.93,52.64,83.15,59.20,218.19,52.20,75.40,58.23,158.11,108.56,138.85,109.21,192.69,113.32,112.25,130.76,197.68,148.76,85.21,150.76,212.65,154.88,78.36,158.67,148.48,108.88,148.96,61.21,163.92,2.27,4.64,133.14,74.14,2.53,101.91,94.16,82.73,50.40,300,168,6
407,100.63,79.10,124.84,96.58,99.17,94.35,149.85,95.45,75.58,92.15,173.85,92.34,51.48,89.25,182.37,91.14,42.71,88.74,125.19,143.37,107.39,144.44,148.01,166.05,72.92,154.96,169.21,189.36,71.32,189.61,165.45,199.01,54.90,196.36,116.29,143.90,112.01,95.47,172.09,4.80,1.55,118.20,2.91,70.37,87.53,100.38,40.13,78.07,225,225,6
408,297.27,87.79,353.09,133.53,284.05,126.05,413.94,129.74,220.37,121.22,469.57,121.43,164.26,113.49,486.89,117.14,145.81,111.21,336.29,248.14,293.15,248.70,403.31,296.15,205.44,259.10,478.16,343.93,195.13,347.63,490.55,364.96,155.75,364.16,314.72,248.42,318.57,129.79,172.10,4.94,3.51,137.62,3.07,76.60,95.42,92.48,56.24,81.38,612,407,6
409,276.14,75.45,343.87,130.71,259.51,117.90,414.50,116.39,191.02,110.89,477.52,108.02,134.47,107.56,496.17,108.95,114.79,105.98,318.45,257.20,264.31,257.83,405.05,310.76,169.77,275.85,486.47,362.54,165.78,374.64,494.86,380.45,120.78,390.30,291.38,257.52,301.69,124.30,162.70,3.90,2.47,137.47,0.72,76.89,105.89,91.41,62.69,74.78,612,408,6
410,322.51,90.06,354.05,129.25,272.67,136.91,411.80,116.02,228.87,155.70,457.86,107.70,186.42,163.87,476.47,102.26,172.39,164.75,340.87,263.06,287.86,267.84,411.32,274.01,233.40,331.43,419.40,371.98,176.13,383.41,452.50,395.56,149.54,398.39,314.37,265.45,313.36,133.08,169.69,2.66,12.33,121.74,76.45,7.20,102.47,67.21,80.73,41.01,612,408,6
411,312.96,83.88,330.37,125.72,250.15,129.52,391.88,115.82,196.31,141.00,443.69,107.81,145.27,148.13,464.69,107.06,127.16,148.05,316.52,243.64,266.14,244.91,399.96,270.96,210.55,304.66,426.09,356.82,151.24,363.78,471.75,375.12,143.17,387.22,291.33,244.27,290.26,127.62,177.11,0.35,4.08,114.80,54.94,2.16,98.62,78.49,71.34,43.46,612,408,6
412,305.27,80.77,369.91,124.28,294.29,116.63,444.50,130.93,233.29,119.93,506.68,143.09,166.63,121.98,526.89,142.39,145.17,119.74,359.03,251.97,310.46,248.26,431.72,295.90,232.42,285.05,496.51,343.93,249.68,363.45,484.23,381.00,209.76,381.17,334.75,250.11,332.10,120.45,171.81,5.98,1.35,123.61,5.40,77.18,83.74,88.06,57.68,65.93,612,408,6
413,141.00,34.65,148.53,54.43,112.21,55.97,179.55,50.89,80.35,52.51,202.32,48.59,56.30,53.21,211.84,48.00,47.83,52.18,136.35,114.09,116.27,111.47,175.50,125.89,86.78,140.56,184.20,166.72,54.00,167.00,201.50,174.87,50.18,176.02,126.31,112.78,130.37,55.20,167.28,0.75,7.87,118.61,61.19,5.73,100.55,92.17,77.25,41.36,275,183,6
414,107.86,48.48,130.71,65.31,108.30,65.59,155.08,67.11,82.99,66.67,176.96,69.25,59.55,65.63,183.18,69.64,53.11,66.11,130.37,106.97,120.14,107.32,154.90,130.44,85.36,120.09,178.45,154.41,84.44,154.65,186.07,161.21,68.34,160.21,125.25,107.15,119.51,65.45,173.34,1.39,5.00,116.11,1.76,68.31,77.93,95.41,38.42,77.69,275,183,6
415,145.38,36.02,150.66,53.76,118.93,57.50,178.39,51.63,91.71,54.88,200.68,50.33,66.14,53.62,210.30,50.34,56.94,52.91,146.89,110.92,125.26,112.02,184.90,119.39,96.44,134.64,190.19,158.35,65.23,157.41,206.30,167.19,63.63,168.91,136.07,111.47,134.79,55.63,170.09,1.07,2.69,129.30,69.70,2.04,93.09,96.82,76.12,53.17,262,192,6
416,112.66,62.34,117.05,75.13,89.10,76.31,138.62,72.19,65.78,75.28,158.42,70.65,44.28,75.10,164.40,69.10,37.69,73.75,109.98,119.80,93.11,120.85,136.76,130.93,70.96,141.81,123.66,159.26,48.32,161.99,135.80,166.28,47.22,168.23,101.55,120.32,103.07,75.72,169.71,3.34,2.04,114.02,92.25,1.71,99.73,90.56,69.39,44.62,265,190,6
417,135.84,73.92,132.16,83.75,155.67,85.57,113.11,83.69,174.33,84.29,96.30,82.36,191.89,81.55,91.29,81.72,197.66,80.40,137.24,122.87,150.00,121.52,114.32,136.65,166.85,139.57,108.44,163.00,185.39,159.68,98.78,167.17,188.63,163.29,143.62,122.20,143.92,84.66,175.88,4.35,4.91,102.03,46.42,0.36,89.73,94.39,58.54,43.49,275,183,6
418,151.10,75.19,154.38,91.23,129.80,90.41,173.41,92.52,108.87,89.10,191.16,90.08,91.29,85.72,197.12,90.68,85.19,84.83,148.19,129.42,133.16,129.19,173.69,136.36,112.31,146.80,169.59,163.72,91.31,164.01,178.59,168.43,90.88,169.12,140.68,129.31,142.09,90.82,179.71,11.70,7.29,124.58,83.29,0.85,88.22,91.49,76.86,47.72,275,183,6
419,138.70,20.92,172.06,44.60,134.85,44.24,208.21,48.57,99.45,39.21,239.47,47.09,68.77,32.92,250.40,48.01,58.36,33.32,169.17,106.21,144.51,107.14,209.41,132.00,95.48,112.83,248.57,159.44,80.70,159.07,247.75,175.74,68.05,170.89,156.84,106.67,153.45,44.42,178.17,8.98,3.50,140.72,2.36,65.65,80.62,101.21,54.23,86.49,299,168,6
420,124.00,28.84,154.66,49.11,120.38,48.60,186.38,46.61,91.37,43.46,213.21,47.51,64.13,41.49,222.04,49.40,54.14,40.77,155.05,101.38,138.00,104.01,185.91,130.64,99.00,111.94,216.57,155.94,89.60,156.66,219.16,162.83,71.47,164.13,146.52,102.69,137.52,48.85,165.47,6.41,5.89,125.03,3.95,66.65,85.00,109.53,37.03,88.00,262,192,6
421,144.31,32.52,148.39,53.26,112.03,53.72,175.04,53.44,83.67,54.32,201.57,52.35,56.53,54.66,211.55,53.17,47.70,53.38,141.77,107.08,120.15,107.90,181.08,118.19,89.61,133.81,187.68,159.29,59.71,158.77,206.57,166.63,56.75,167.82,130.96,107.49,130.21,53.49,178.39,2.73,0.52,123.91,65.10,0.46,88.82,89.57,73.42,50.48,264,191,6
422,325.05,99.11,385.29,139.69,313.06,135.98,432.68,150.64,256.49,131.93,482.16,157.41,212.39,128.68,499.21,154.69,198.66,127.09,377.64,248.76,332.80,251.45,429.42,302.28,259.34,272.79,489.56,347.67,248.89,351.65,512.21,365.03,211.75,365.12,355.22,250.10,349.17,137.83,171.08,5.22,0.13,117.85,8.90,66.26,73.91,97.17,40.97,76.88,612,408,6
423,349.32,115.81,360.22,167.11,273.26,166.26,424.15,172.05,203.73,174.89,486.38,176.11,141.90,171.51,506.75,172.84,121.13,171.95,346.36,303.29,286.59,304.53,447.13,329.12,194.91,371.26,442.53,437.12,114.95,436.45,487.24,458.34,95.48,468.44,316.48,303.91,316.74,166.68,168.49,0.70,10.21,129.57,78.05,3.14,85.68,82.81,75.73,53.84,612,497,6
424,376.65,102.19,381.28,140.49,320.29,138.70,436.10,131.00,266.57,136.11,489.25,120.45,215.02,144.75,508.48,114.56,200.17,147.79,365.36,250.67,322.84,250.64,444.13,284.15,267.94,306.18,433.92,364.77,212.11,355.34,474.34,390.85,184.78,378.52,344.10,250.65,350.78,139.59,167.41,1.40,12.27,111.64,74.19,3.97,103.27,89.31,70.42,41.22,612,408,6
425,58.89,33.83,66.15,47.79,49.81,47.07,70.34,31.82,47.02,31.31,60.01,17.33,56.48,17.36,58.67,13.28,58.20,13.09,63.14,79.03,52.76,78.10,63.04,105.58,36.25,90.61,62.65,126.32,55.13,102.16,61.56,134.84,60.27,111.06,57.95,78.57,57.98,47.43,24.76,50.18,44.21,52.63,0.85,111.41,165.35,169.89,0.16,52.79,126,160,7
426,161.62,73.93,211.41,138.12,107.39,134.52,231.48,217.08,81.62,216.16,174.42,176.61,144.34,172.96,167.98,149.08,151.76,144.56,195.63,293.37,133.47,299.91,304.67,368.11,147.53,431.57,182.92,361.08,168.94,541.10,161.10,413.95,174.19,590.33,164.55,296.64,159.40,136.32,31.78,139.60,142.08,49.48,148.88,4.97,12.42,19.36,53.73,4.25,377,624,7
427,143.45,50.12,152.21,60.01,134.04,60.74,150.73,40.29,133.89,41.31,146.78,20.22,141.17,21.32,145.68,14.39,142.96,15.50,146.72,102.01,133.45,101.03,144.64,134.42,105.89,116.86,138.97,162.99,135.99,116.83,139.10,172.86,140.78,130.13,140.09,101.52,143.13,60.38,3.83,6.86,20.46,56.44,7.53,150.18,171.48,175.31,0.55,55.89,283,178,7
428,137.30,46.51,147.12,58.26,125.38,57.43,146.05,35.93,126.27,35.05,137.40,15.97,133.58,15.04,136.45,10.11,135.27,9.53,144.42,105.00,129.00,107.42,171.65,118.09,132.11,142.65,141.23,122.56,136.90,167.03,135.68,137.47,134.62,176.14,136.71,106.21,136.25,57.84,5.01,20.70,17.80,59.29,145.96,6.07,177.82,177.17,63.79,4.50,278,181,7
429,101.60,28.56,121.70,51.79,84.62,50.86,137.79,78.67,68.70,78.34,109.44,76.32,97.80,76.60,106.20,68.44,101.66,69.11,112.94,106.98,91.84,107.65,154.82,131.20,95.61,156.45,109.27,133.83,104.59,200.51,100.56,153.21,104.59,213.64,102.39,107.31,103.16,51.32,60.97,125.62,123.49,55.54,146.65,7.11,31.68,29.29,60.74,5.20,225,225,7
430,127.82,32.43,145.32,48.54,114.45,49.79,147.11,73.12,113.61,74.01,131.55,55.60,126.44,55.61,130.34,47.45,126.81,47.53,141.78,94.33,124.25,95.39,170.26,111.72,128.90,132.52,138.70,111.44,135.23,165.36,131.87,126.11,133.33,175.69,133.02,94.86,129.88,49.16,6.14,142.55,147.08,51.46,149.09,3.79,0.23,5.90,54.67,3.21,270,187,7
431,211.39,41.21,249.00,97.70,174.39,96.65,268.13,152.32,157.18,147.34,224.09,138.50,207.49,138.11,220.77,123.08,224.83,131.27,243.19,205.20,195.74,212.69,308.36,248.31,200.28,303.38,235.07,276.87,213.62,380.82,216.12,310.16,203.34,410.53,219.46,208.95,211.70,97.17,38.06,126.73,119.15,53.65,125.22,6.91,15.33,22.73,52.54,1.11,612,426,7
432,353.45,92.97,391.21,124.62,332.93,126.16,398.58,169.91,315.36,171.14,357.02,155.29,344.54,158.16,352.66,141.27,350.89,144.28,372.97,218.83,340.36,211.69,370.26,281.56,289.75,239.64,362.39,339.78,350.24,260.02,341.54,358.42,364.72,288.54,356.66,215.26,362.07,125.39,30.57,118.62,135.32,58.62,5.23,132.47,12.68,17.89,0.98,57.65,612,408,7
433,309.95,115.88,285.42,137.23,329.90,137.50,282.71,101.62,333.60,104.09,304.79,75.56,312.51,75.46,307.85,67.65,309.16,67.52,302.49,218.05,326.81,213.92,309.60,275.85,372.34,238.36,318.18,333.42,329.36,266.45,321.80,333.73,318.91,290.68,314.65,215.98,307.66,137.37,10.66,44.62,42.69,54.75,1.46,118.60,179.26,168.61,1.94,56.69,612,408,7
434,326.91,181.87,313.61,194.00,339.42,194.47,316.76,170.37,335.80,169.28,322.17,147.14,329.58,145.76,324.39,140.84,327.07,140.73,315.26,253.87,333.97,254.02,305.31,272.27,332.05,302.07,321.37,286.94,328.83,341.91,327.09,297.62,331.66,345.55,324.61,253.94,326.51,194.24,15.78,5.49,6.64,26.11,75.97,2.34,174.22,170.00,26.56,0.46,612,367,7
435,310.68,111.92,337.37,141.30,287.45,137.06,349.38,90.82,277.85,88.11,317.19,56.96,306.27,57.49,312.78,49.15,310.48,49.26,328.90,241.53,292.07,237.61,322.30,313.13,234.60,274.87,308.77,372.21,299.74,272.20,303.27,395.78,311.06,302.07,310.48,239.57,312.41,139.18,24.46,56.92,53.96,51.78,7.64,149.39,167.73,167.81,4.16,55.94,612,408,7
436,309.59,94.20,336.03,119.25,299.12,126.03,340.44,145.48,283.99,153.24,310.85,147.69,301.89,142.12,305.36,144.93,309.18,134.65,324.39,189.24,302.02,185.47,320.75,240.12,262.78,207.74,314.90,283.03,304.89,217.84,305.86,296.81,311.93,241.94,313.21,187.36,317.58,122.64,38.62,95.27,150.94,56.33,3.66,136.94,13.40,25.22,0.23,56.56,640,360,7
437,204.56,299.58,224.82,317.38,181.34,315.70,236.36,278.85,171.86,276.32,207.81,253.27,202.13,253.64,204.54,242.86,205.69,243.37,219.52,399.65,192.73,401.52,259.67,438.89,199.56,459.17,198.93,423.00,207.97,512.76,176.34,435.92,206.75,534.01,206.12,400.58,203.08,316.54,30.20,64.81,66.69,38.90,150.32,2.17,161.25,168.54,43.58,4.68,408,612,7
438,387.15,64.59,429.45,102.95,372.69,105.44,418.78,139.80,333.03,136.72,377.83,127.20,363.11,128.42,371.48,117.12,376.19,118.40,412.32,207.97,378.41,203.71,408.86,292.93,316.77,241.76,394.37,367.90,386.27,276.91,367.61,385.38,399.51,311.15,395.36,205.84,401.07,104.20,35.58,90.94,157.17,55.99,8.61,121.49,12.94,48.53,0.88,55.10,612,408,7
439,300.57,116.54,350.52,175.09,255.09,177.69,382.26,228.34,229.94,244.48,309.28,221.67,293.96,223.41,300.29,200.23,300.78,200.43,324.08,325.97,268.69,319.07,309.82,437.24,176.05,364.26,294.66,534.54,278.35,381.28,296.62,572.04,294.35,432.73,296.38,322.52,302.81,176.39,51.44,126.02,128.86,56.69,1.55,144.55,33.31,18.12,4.79,61.48,612,612,7
440,231.78,64.08,281.08,121.83,193.86,123.68,308.72,182.24,155.19,179.94,240.13,170.23,218.47,168.03,232.41,150.26,226.29,145.28,249.63,268.21,194.03,254.35,233.53,382.76,103.32,291.10,217.91,487.90,196.82,313.91,219.62,519.83,216.69,364.35,221.83,261.28,237.47,122.76,59.09,124.52,135.16,59.95,0.45,144.24,31.03,28.07,1.56,61.51,452,612,7
441,156.49,439.36,140.41,452.13,161.36,446.74,134.40,438.99,166.55,434.36,146.82,431.83,158.86,423.31,150.58,429.06,156.91,422.54,148.13,496.87,161.94,493.81,151.98,523.76,176.67,500.11,156.48,557.74,156.81,513.16,156.48,569.99,154.29,522.55,155.04,495.34,150.88,449.44,47.31,84.61,57.58,58.72,0.59,123.54,160.59,152.10,2.97,61.68,408,612,7
442,293.51,54.74,325.24,95.63,259.72,95.51,347.05,135.25,238.28,139.18,298.50,120.60,283.20,120.65,293.06,103.58,288.43,103.82,300.08,195.37,260.47,190.79,292.98,274.91,204.14,226.44,278.40,340.84,271.15,249.25,276.32,365.33,284.40,283.46,280.28,193.08,292.48,95.57,54.97,135.63,138.56,52.56,7.37,128.87,35.97,19.00,2.03,50.53,612,408,7
443,402.64,143.01,433.39,166.71,393.88,166.28,432.82,121.89,386.08,126.15,419.22,86.74,411.19,93.52,416.86,78.94,415.04,83.50,424.62,260.80,396.29,262.87,458.75,304.87,409.82,328.90,409.73,292.77,419.37,390.12,406.51,318.11,405.33,408.85,410.45,261.83,413.63,166.49,10.27,20.42,48.57,26.17,141.62,2.72,177.36,167.09,39.67,13.50,612,459,7
444,494.17,145.76,474.25,164.67,517.34,163.48,472.96,131.50,514.03,129.98,488.15,102.91,496.20,101.99,489.82,93.72,493.47,92.75,478.58,252.38,505.92,257.37,433.92,271.69,504.39,309.61,480.12,274.32,495.82,364.40,489.30,281.58,490.34,371.15,492.25,254.88,495.79,164.07,3.41,30.22,26.86,64.94,153.36,7.21,175.54,172.13,64.38,0.55,612,406,7
445,423.07,105.53,450.12,130.90,404.65,128.37,453.92,86.81,400.05,86.53,436.23,51.70,427.95,53.87,433.75,41.72,431.27,44.07,442.74,219.71,410.99,224.05,487.60,261.29,422.33,288.96,430.91,253.38,431.22,346.68,423.78,281.28,424.41,368.02,426.87,221.88,427.39,129.63,11.21,31.66,46.80,37.27,145.11,1.15,175.40,173.39,47.49,10.23,612,408,7
446,333.97,105.96,350.23,142.87,290.03,142.22,358.75,191.73,285.59,193.22,327.63,170.63,314.67,166.58,325.70,154.18,317.87,149.46,336.80,231.19,302.18,229.77,322.80,312.34,241.42,272.98,312.31,380.64,311.58,261.53,312.79,398.95,320.24,294.45,319.49,230.48,320.13,142.54,14.87,134.03,137.47,44.79,1.05,153.85,10.31,4.56,9.37,54.16,612,408,7
447,393.63,123.78,373.78,143.23,414.82,145.37,368.88,109.14,422.11,110.04,391.27,80.82,398.25,79.72,393.31,71.71,394.58,69.68,376.92,238.66,404.46,235.07,384.62,304.90,448.66,261.16,387.86,369.56,399.41,285.96,381.05,378.05,388.83,309.22,390.69,236.87,394.30,144.30,19.83,46.50,49.86,52.82,3.76,122.73,169.60,170.57,8.86,61.68,612,408,7
448,340.33,107.47,375.14,137.28,322.51,138.56,377.63,178.64,288.33,168.02,337.27,156.67,321.39,157.32,335.28,141.08,328.37,143.08,368.50,225.00,333.79,232.33,382.61,272.42,337.45,300.26,364.31,310.05,350.57,358.51,357.69,340.81,341.23,375.17,351.14,228.67,348.83,137.92,52.69,122.01,157.19,13.49,42.51,9.61,1.98,50.71,15.11,1.62,612,408,7
449,128.06,46.64,138.91,61.42,116.84,59.52,143.66,36.44,113.98,35.62,132.66,18.55,125.99,18.86,129.87,15.98,128.47,16.67,133.34,110.20,117.66,109.99,163.87,130.81,119.00,147.52,129.16,129.79,122.91,181.05,121.44,141.87,122.88,190.80,125.50,110.09,127.87,60.47,17.59,42.36,42.45,53.94,147.66,4.61,171.97,170.44,58.72,4.78,259,194,7
450,114.63,37.99,133.29,60.51,98.66,60.73,144.07,82.21,87.04,83.79,120.02,73.68,110.84,74.17,117.41,65.86,114.32,66.08,122.23,113.34,102.63,110.98,119.00,154.51,70.89,136.41,112.92,191.30,109.18,129.65,112.87,203.22,116.65,146.78,112.43,112.16,115.98,60.62,53.18,135.96,138.75,46.81,4.88,151.30,30.36,22.82,0.56,47.37,225,225,7
451,131.91,39.30,143.82,55.06,118.30,56.60,153.24,71.42,110.13,72.55,134.21,62.64,128.73,63.33,132.52,56.83,131.10,57.29,141.03,96.36,126.48,97.49,168.53,113.01,128.16,131.39,138.60,108.69,135.63,161.45,134.04,120.26,135.82,168.00,133.75,96.93,131.06,55.83,57.04,144.71,143.47,55.96,157.02,11.11,26.18,30.86,55.06,0.91,265,190,7
452,110.74,42.17,128.57,63.97,93.69,65.13,139.56,83.41,84.50,89.15,113.66,81.42,107.99,81.52,110.34,73.60,110.07,72.98,119.48,119.50,98.77,116.93,113.70,160.52,64.21,134.02,108.16,196.52,102.14,139.25,107.57,210.37,108.56,157.97,109.13,118.22,111.13,64.55,50.43,123.87,128.94,55.66,0.71,145.84,31.61,18.82,5.89,61.55,225,225,7
453,149.28,34.19,161.18,49.08,137.22,47.78,164.84,66.34,132.58,66.03,152.26,57.27,146.84,57.80,151.32,50.26,148.41,51.76,157.32,78.21,144.50,80.12,181.41,94.45,148.53,109.54,156.37,94.40,152.53,135.79,151.57,105.92,152.47,146.74,150.91,79.17,149.20,48.43,26.27,137.77,134.26,48.23,146.13,0.87,8.81,17.46,52.84,4.61,300,168,7
454,151.42,39.96,166.03,56.29,139.04,55.28,174.21,73.03,133.15,74.73,155.00,64.70,149.17,63.32,152.86,58.00,150.55,56.15,155.28,96.57,140.68,93.89,153.07,131.94,112.09,109.91,147.73,159.87,139.96,122.37,147.76,170.06,148.10,135.15,147.98,95.23,152.53,55.79,42.89,139.49,142.29,57.14,7.22,126.64,32.64,10.25,2.99,54.15,275,183,7
455,70.67,50.39,79.42,65.74,57.09,65.88,86.65,44.77,51.57,44.77,71.75,28.11,66.29,27.56,69.86,22.11,67.80,21.23,77.15,106.09,63.35,108.16,104.83,119.18,63.19,145.55,75.89,131.07,65.08,181.50,67.79,143.73,64.69,195.41,70.25,107.12,68.26,65.81,33.67,60.83,55.16,64.93,132.36,3.26,158.21,168.12,61.92,3.01,232,217,7
456,96.74,69.73,112.96,89.38,82.17,88.43,122.33,55.96,73.04,58.72,101.02,33.67,92.17,33.88,97.98,26.10,95.47,25.82,103.02,159.63,83.94,155.25,100.39,205.16,44.59,175.61,94.96,245.13,89.41,197.63,91.24,258.21,96.68,215.15,93.48,157.44,97.56,88.90,32.76,59.38,54.69,59.33,4.43,126.48,167.73,159.50,0.09,59.24,185,272,7
457,101.16,75.07,116.29,90.35,87.33,88.68,112.08,56.31,87.40,58.85,101.27,27.81,93.87,29.28,98.19,19.86,95.32,20.15,114.18,155.55,92.86,156.94,151.49,185.82,97.48,205.13,108.64,179.34,105.16,250.89,101.37,199.04,106.86,269.05,103.52,156.25,101.81,89.52,7.18,13.70,12.23,45.48,149.56,4.06,174.41,178.42,49.49,4.01,183,275,7
458,90.63,96.17,100.15,106.80,79.62,108.51,103.76,84.60,74.69,86.93,91.53,68.68,88.53,68.73,89.38,64.58,90.00,64.06,100.20,152.86,85.17,155.18,125.52,168.09,89.27,186.52,98.15,167.19,93.19,213.15,92.40,177.83,95.16,223.67,92.68,154.02,89.89,107.66,22.09,46.75,50.12,51.52,150.86,0.92,167.33,170.58,55.53,4.01,183,275,7
